message,label
boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided aproach gal dt time truck speeding towards gal wn hit girld boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily gthr drinking boost evrydy moral story hv free msgsd gud ni,0
stop knowing well,0
gud niswt drmstake care,0
win å£ cash prize prize worth å£,1
brainless baby dolld vehicle sariyag drive madoke barolla,0
tick tick tick babe,0
fri ah okie lorgoin drivin den go shoppin tt,0
two fundamentals cool life walk,0
today song dedicated day song u dedicate send ur valuable frnds first rply,0
much eighth,0
cheers u tex mecause u werebored yeah okden hunny r uin wk satsoundåõs likeyour havin grfun j keep updat countinlots loveme xxxxx,0
new message please call,1
huh early ì dinner outside izzit,0
take small dose tablet fever,0
cool tyler take gonna buy drop place later tonight total order quarter got enough,0
ive reached home n bathe liao u call,0
oh great ill disturb talk,0
hey kate,0
noooooooo please last thing need stress life fair,0
moji informed saved lives thanks,0
aiyo u always c ex one dunno abt mei reply first time u reply fast lucky workin huh got bao ur sugardad ahgee,0
shes fine good hear dear happy new year oh,0
lol ok forgiven,0
dont know ask brother nothing problem thing told,0
u get pic msgs phone,0
ìï v fan,0
dunno close oredi ìï v fan,0
pa tell went bath,0
said text one time,0
easy mate guess quick drink bit ambitious,0
winner u specially selected receive å£ holiday flights inc speak live operator claim pmin,1
yes glad made,0
many days since,0
hey r ì still online ive finished formatting,0
u secret admirer reveal thinks u r special call opt reply reveal stop per msg recd cust care,1
private account statement shows unredeemed bonus points claim call identifier code expires,1
cashbincouk get lots cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away,1
dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regards,0
vikky come around lttimegt,0
n funny,0
hey u still gym,0
ujhhhhhhh computer shipped address sandiago parantella lane wtf poop,0
simpsons movie released july name band died start film agreen day bblue day cred day send b c,1
hi im relaxing time ever get every day party good night get home tomorrow ish,0
castor need see something,0
dips cell dead coming u better respond else shall come back,0
nah dont think goes usf lives around though,0
please leave topicsorry telling,0
st wk free gr tones str u wk txt nokia classic nokia tones hit polys nokiap polyp,1
want finally lunch today,0
greetings consider excused,0
u,0
free msg single find partner area real people waiting chat nowsend chat cncl send stopcs å£ per msg,1
hey want anything buy,0
u r beautiful girl ive ever seen u r baby come c common room,0
asking u knw nt may ur frnds classmates,0
im driving raining ill get caught e mrt station lor,0
shore takin bus,0
nope waiting sch daddy,0
love girls office may wonder smiling sore,0
plz note anyone calling mobile co amp asks u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn,0
pls help tell sura im expecting battery hont pls send message download movies thanks,0
ah poor babyhope urfeeling bettersn luv probthat overdose work hey go careful spk u sn lots lovejen xxx,0
hey late im amk need drink tea coffee,0
dude u knw also teluguthts gudk gud nyt,0
hi sexychat girls waiting text text great night chatting send stop stop service,1
number sir,0
haha awesome omw back,0
hiya sorry didnt hav signal havent seen heard neither unusual ill put case get sort hugs snogs,0
case wake wondering forgot take care something grandma today done parade,0
plz tell ans bslvyl sent via fullonsmscom,0
r home come within min,0
doinghow,0
yup hey one day fri ask miwa jiayin take leave go karaoke,0
hi baby ive got back work wanting see u allday hope didnt piss u phone today u give call xxx,0
hey free call,0
urgent mobile awarded å£ bonus caller prize nd attempt contact call boxqu,1
abeg make profit start using get sponsors next event,0
dear xxxxxxx uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs,1
office na,0
maybe fat fingers press buttons doesnt know,0
december mobile mths entitled update latest colour camera mobile free call mobile update co free,1
ha wouldnt say didnt read anything way u seemed dont like judgementali save fridays pub,0
havent still waitin usual ìï come back sch oredi,0
dont think turns like randomlly within min opening,0
hi di yijue meeting pm esaplanade tonight,0
hungry,0
thats haf combine n c lor,0
everywhere dirt floor windows even shirt sometimes open mouth comes flowing dream world without half chores time joy lots tv shows ill see guess like things must exist like rain hail mist time done become one,0
imagine life without see fast u searching medont worry lm always disturb u goodnoon,0
todays vodafone numbers ending last four digits selected received å£ award number matches please call claim å£ award,1
bill letters iûªm expecting one orange isnûªt bill may still say orange,0
yes please leave ltgt ltgt leave,0
im home love still awake loving kiss,0
pure hearted person wonderful smile makes even hisher enemies feel guilty enemy catch world smile goodmorning amp smiley sunday,0
ì noe ben going,0
uh heads dont much left,0
wot u wanna missy,0
going write ccna exam week,0
cos daddy arranging time c wat time fetch ì mah,0
room,0
buy,0
put party days week study lightly think need draw custom checkboxes know hardcore,0
safe trip nigeria wish happiness soon company share moments,0
love u little pocy bell sorry love u,0
started searching get job dayshe great potential talent,0
nothin comes mind ìï help buy hanger lor ur laptop heavy,0
unique enough find th august wwwareyouuniquecouk,1
messagesome text missing sendername missing number missing sentdate missing missing u lot thats everything missing sent via fullonsmscom,0
wont anything de,0
ku also dont msg reply msg,0
gal n boy walking park galcan hold ur hand boyy u think would run away galno jst wana c feels walking heaven princegn,0
xclusiveclubsaisai morow soiree speciale zouk nichols parisfree roses ladies info,1
im glad following dreams,0
shit really shocking scary cant imagine second def night u think somewhere could crash night save taxi,0
welcome please reply age gender begin eg,1
trying figure im suppose see couple different people week said wed get together didnt set dates,0
im working technical support voice processnetworking field,0
told dr appt next week thinks im gonna die told check nothing worried didnt listen,0
ok lor sony ericsson salesman ask shuhui say quite gd use considering,0
jus finish bathing,0
free entry å£ weekly comp send word win tc wwwtxttowincouk,1
haha legs neck killing amigos hoping end night burn think could swing like hour,0
shoot im docs waiting room,0
oh kim watching,0
small problem auctionpunj asking tiwary,0
sorry din lock keypad,0
u wan haf lunch im da canteen,0
wheres boytoy miss happened,0
boy best get yo ass quick,0
dude im longer pisces im aquarius,0
,0
convey regards,0
would really appreciate call need someone talk,0
minimum walk miles day,0
lol thats different dont go trying find every real life photo ever took,0
geeeee love much barely stand,0
plan,0
gr see message r u leaving congrats dear school wat r ur plans,0
come round,0
sitting ard nothing lor u leh busy w work,0
buy blackberry bold torch buy new used let know plus saying buy ltgt g wifi ipad saying ltgt g,0
filthy stories girls waiting,1
wen get spiritual deep thats great,0
meant middle left right,0
txt call claim reward hours talk time use phone subscribegbpmnth inc hrs stoptxtstop wwwgambtv,1
possession especially first offense,0
datingi two started sent text talk sport radio last week connection think coincidence,1
kkim also finewhen complete course,0
didnt get anything da,0
screaming means shouting,0
hello sort town already dont rush home eating nachos let know eta,0
good afternoon love goes day sleep hope well boytoy think,0
cocksuckers makes feel better ipads worthless garbage novelty items feel bad even wanting one,0
latest news police station toilet stolen cops nothing go,1
keep safe need miss already envy everyone sees real life,0
tbspersolvo chasing us since sept forå£ definitely paying thanks information ignore kath manchester,1
love isnt decision feeling could decide love life would much simpler less magical,0
love want flood pretty pussy cum,0
yes princess toledo,0
chance reality fantasy show call p per min ntt ltd po box croydon cr wb national rate call,1
fishrman woke early mrng dark waited amp found sack ful stones strtd throwin thm sea pass time atlast jus stone sun rose amp found tht r nt stones diamonds moraldont wake early mrng good night,0
sounds great im going sleep good night,0
aiyo u poor thing u dun wan eat u bathe already,0
nonenowhere ikno doesdiscountshitinnit,0
haha im dinner cousin,0
hi wk ok hols yes bit run forgot hairdressers appointment four need get home n shower beforehand cause prob u ham,0
message brought gmw ltd connected,1
good morning pookie pie lol hope didnt wake u,0
ups days also shipping company takes wks way usps takes week gets lag may bribe nipost get stuff,0
izzit still raining,0
come tomorrow di,0
marriage function,0
u laugh really loud u talk spontaneously u dont care others feel u probably dear amp best friends goodevening dear,0
ok u take shopping u get paid,0
free game get rayman golf free games arcade st get ur games settings reply post save activ press key arcade termsapply,1
dizzamn aight ill ask suitemates get back,0
sorry man stash ran dry last night cant pick sunday,0
ur paper today e morn aft,0
nvm take ur time,0
u find sitter kaitlyn sick slept day yesterday,0
lov line hurt truth,0
hi babe u r likely bed im sorry tonight really wanna see u tomorrow call love xxx,0
